customer_id,product,category,quantity,unit_price,order_date,region,payment_method,total_cost,order_year,order_month,order_quarter,order_day_of_week,is_weekend,days_since_epoch,customer_transaction_number,is_quantity_outlier,is_price_outlier,is_extreme_outlier,price_tier,order_size_category,revenue_tier,customer_type,season,product_group
CUST_71054,Car Accessories,Automotive,2,918.57,8/5/2024,North America,Paypal,1837.14,2024,8,3,Monday,FALSE,582,1,FALSE,TRUE,FALSE,Luxury,Small Order,Very High Value,New Customer,Summer,Technology & Auto
CUST_71088,Video Game,Toys & Games,2,60.09,2/6/2025,Middle East,Credit Card,120.18,2025,2,1,Thursday,FALSE,767,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Winter,Recreation & Sports
CUST_71107,Tennis Racket,Sports & Outdoors,2,101.11,11/2/2024,Latin America,Digital Wallet,202.22,2024,11,4,Saturday,TRUE,671,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Recreation & Sports
CUST_71111,Dress,Clothing,2,138.69,6/25/2024,Middle East,Credit Card,277.38,2024,6,2,Tuesday,FALSE,541,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_71111,Hair Dryer,Health & Beauty,1,105.31,12/23/2024,Europe,Bank Transfer,105.31,2024,12,4,Monday,FALSE,722,2,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,Regular Customer,Winter,Fashion & Beauty
CUST_71114,Plant Pot,Home & Garden,3,558.49,12/4/2024,Europe,Credit Card,1675.47,2024,12,4,Wednesday,FALSE,703,1,FALSE,FALSE,FALSE,Luxury,Small Order,Very High Value,New Customer,Winter,Home & Office
CUST_71120,Headphones,Electronics,1,960.81,9/21/2025,Africa,Credit Card,960.81,2025,9,3,Sunday,TRUE,994,1,FALSE,TRUE,FALSE,Luxury,Single Item,High Value,New Customer,Fall,Technology & Auto
CUST_71128,Running Shoes,Sports & Outdoors,3,450.88,3/8/2025,Middle East,Bank Transfer,1352.64,2025,3,1,Saturday,TRUE,797,1,FALSE,FALSE,FALSE,Premium,Small Order,Very High Value,New Customer,Spring,Recreation & Sports
CUST_7113,Fiction Novel,Books,3,55.2,10/19/2025,Africa,Digital Wallet,165.6,2025,10,4,Sunday,TRUE,1022,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Lifestyle & Food
CUST_7117,Chair,Home & Garden,1,50.42,2/11/2024,Asia Pacific,Debit Card,50.42,2024,2,1,Sunday,TRUE,406,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Winter,Home & Office
CUST_71202,Smart Watch,Electronics,1,170.68,12/12/2023,Europe,Bank Transfer,170.68,2023,12,4,Tuesday,FALSE,345,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Winter,Technology & Auto
CUST_71210,Desk Organizer,Office Supplies,1,80.73,7/30/2025,Africa,Digital Wallet,80.73,2025,7,3,Wednesday,FALSE,941,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Summer,Home & Office
CUST_71212,Skincare Set,Health & Beauty,2,61.15,7/12/2025,Europe,Digital Wallet,122.3,2025,7,3,Saturday,TRUE,923,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_71215,Coffee,Food & Beverages,2,17.47,11/7/2023,Europe,Cash,34.94,2023,11,4,Tuesday,FALSE,310,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Fall,Lifestyle & Food
CUST_71215,Tea,Food & Beverages,1,49.33,12/27/2024,Latin America,Digital Wallet,49.33,2024,12,4,Friday,FALSE,726,2,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,Regular Customer,Winter,Lifestyle & Food
CUST_71259,Hair Dryer,Health & Beauty,1,81.28,6/10/2025,Africa,Bank Transfer,81.28,2025,6,2,Tuesday,FALSE,891,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Summer,Fashion & Beauty
CUST_71261,Chair,Home & Garden,1,245.03,5/21/2025,Asia Pacific,Bank Transfer,245.03,2025,5,2,Wednesday,FALSE,871,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Spring,Home & Office
CUST_71268,Smart Watch,Electronics,3,303.6,4/12/2025,Latin America,Digital Wallet,910.8,2025,4,2,Saturday,TRUE,832,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Spring,Technology & Auto
CUST_71268,Printer Paper,Office Supplies,1,28.35,6/12/2025,Latin America,Cash,28.35,2025,6,2,Thursday,FALSE,893,2,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,Regular Customer,Summer,Home & Office
CUST_71282,Organic Food,Food & Beverages,1,35.58,3/21/2024,Asia Pacific,Credit Card,35.58,2024,3,1,Thursday,FALSE,445,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Spring,Lifestyle & Food
CUST_71299,Biography,Books,3,44.64,4/16/2024,Asia Pacific,Credit Card,133.92,2024,4,2,Tuesday,FALSE,471,1,FALSE,FALSE,FALSE,Budget,Small Order,Medium Value,New Customer,Spring,Lifestyle & Food
CUST_71309,Tv,Electronics,5,1014.89,1/22/2025,Middle East,Bank Transfer,5074.45,2025,1,1,Wednesday,FALSE,752,1,FALSE,TRUE,TRUE,Luxury,Medium Order,Very High Value,New Customer,Winter,Technology & Auto
CUST_71316,Shampoo,Health & Beauty,2,96.81,7/28/2024,Africa,Digital Wallet,193.62,2024,7,3,Sunday,TRUE,574,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_71330,Tablet,Electronics,1,387.61,8/26/2024,Asia Pacific,Cash,387.61,2024,8,3,Monday,FALSE,603,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Summer,Technology & Auto
CUST_71343,Toy Car,Toys & Games,6,178.44,2/8/2024,Asia Pacific,Debit Card,1070.64,2024,2,1,Thursday,FALSE,403,1,TRUE,FALSE,TRUE,Mid-Range,Medium Order,Very High Value,New Customer,Winter,Recreation & Sports
CUST_7137,Smartphone,Electronics,1,556.03,8/17/2025,Latin America,Bank Transfer,556.03,2025,8,3,Sunday,TRUE,959,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Summer,Technology & Auto
CUST_71371,Shoes,Clothing,1,240.46,11/13/2023,Africa,Digital Wallet,240.46,2023,11,4,Monday,FALSE,316,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Fall,Fashion & Beauty
CUST_71378,Tv,Electronics,3,404.89,11/24/2024,Europe,Debit Card,1214.67,2024,11,4,Sunday,TRUE,693,1,FALSE,FALSE,FALSE,Premium,Small Order,Very High Value,New Customer,Fall,Technology & Auto
CUST_71388,Stapler,Office Supplies,1,13.71,4/5/2025,Middle East,Credit Card,13.71,2025,4,2,Saturday,TRUE,825,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Spring,Home & Office
CUST_71390,Tea,Food & Beverages,1,23.72,10/5/2025,Latin America,Credit Card,23.72,2025,10,4,Sunday,TRUE,1008,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Fall,Lifestyle & Food
CUST_71419,Skincare Set,Health & Beauty,3,33.34,3/16/2024,Latin America,Cash,100.02,2024,3,1,Saturday,TRUE,440,1,FALSE,FALSE,FALSE,Budget,Small Order,Medium Value,New Customer,Spring,Fashion & Beauty
CUST_71423,Smart Watch,Electronics,6,1014.89,8/13/2024,Middle East,Bank Transfer,6089.34,2024,8,3,Tuesday,FALSE,590,1,TRUE,TRUE,TRUE,Luxury,Medium Order,Very High Value,New Customer,Summer,Technology & Auto
CUST_71435,Action Figure,Toys & Games,6,103.49,8/11/2025,Africa,Digital Wallet,620.94,2025,8,3,Monday,FALSE,953,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,High Value,New Customer,Summer,Recreation & Sports
CUST_71437,Cookbook,Books,1,78.73,11/13/2023,Europe,Credit Card,78.73,2023,11,4,Monday,FALSE,316,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Fall,Lifestyle & Food
CUST_71438,Desk Organizer,Office Supplies,1,15.83,2/9/2025,North America,Paypal,15.83,2025,2,1,Sunday,TRUE,770,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Winter,Home & Office
CUST_71447,Toy Car,Toys & Games,2,13.7,6/29/2024,Middle East,Digital Wallet,27.4,2024,6,2,Saturday,TRUE,545,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Summer,Recreation & Sports
CUST_71452,Hat,Clothing,1,33.1,9/13/2024,Europe,Bank Transfer,33.1,2024,9,3,Friday,FALSE,621,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Fall,Fashion & Beauty
CUST_71457,Jeans,Clothing,3,81.92,1/14/2024,Europe,Bank Transfer,245.76,2024,1,1,Sunday,TRUE,378,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Winter,Fashion & Beauty
CUST_71463,Motor Oil,Automotive,2,394.03,8/1/2024,Europe,Bank Transfer,788.06,2024,8,3,Thursday,FALSE,578,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Summer,Technology & Auto
CUST_71492,Headphones,Electronics,4,1014.89,9/17/2025,Middle East,Bank Transfer,4059.56,2025,9,3,Wednesday,FALSE,990,1,FALSE,TRUE,TRUE,Luxury,Medium Order,Very High Value,New Customer,Fall,Technology & Auto
CUST_71517,Camera,Electronics,6,457.57,3/20/2025,Europe,Debit Card,2745.42,2025,3,1,Thursday,FALSE,809,1,TRUE,FALSE,TRUE,Premium,Medium Order,Very High Value,New Customer,Spring,Technology & Auto
CUST_71519,Skincare Set,Health & Beauty,2,87.93,12/10/2023,Latin America,Credit Card,175.86,2023,12,4,Sunday,TRUE,343,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Winter,Fashion & Beauty
CUST_7154,Energy Drink,Food & Beverages,2,16.26,6/2/2024,Asia Pacific,Bank Transfer,32.52,2024,6,2,Sunday,TRUE,518,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Summer,Lifestyle & Food
CUST_71547,Hat,Clothing,2,115.26,1/12/2024,Africa,Debit Card,230.52,2024,1,1,Friday,FALSE,376,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Winter,Fashion & Beauty
CUST_71549,Shoes,Clothing,1,260.7,11/14/2024,Latin America,Cash,260.7,2024,11,4,Thursday,FALSE,683,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Fall,Fashion & Beauty
CUST_71550,Snacks,Food & Beverages,2,39.05,2/4/2024,Europe,Bank Transfer,78.1,2024,2,1,Sunday,TRUE,399,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Winter,Lifestyle & Food
CUST_71565,Car Accessories,Automotive,4,927.62,1/26/2024,Middle East,Cash,3710.48,2024,1,1,Friday,FALSE,390,1,FALSE,TRUE,FALSE,Luxury,Medium Order,Very High Value,New Customer,Winter,Technology & Auto
CUST_71574,Calculator,Office Supplies,3,66.04,3/21/2025,Europe,Paypal,198.12,2025,3,1,Friday,FALSE,810,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Home & Office
CUST_71575,Tv,Electronics,2,53.3,3/20/2025,Africa,Digital Wallet,106.6,2025,3,1,Thursday,FALSE,809,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Technology & Auto
CUST_71576,Tv,Electronics,6,240.17,5/30/2024,Middle East,Debit Card,1441.02,2024,5,2,Thursday,FALSE,515,1,FALSE,FALSE,FALSE,Premium,Medium Order,Very High Value,New Customer,Spring,Technology & Auto
CUST_7161,Yoga Mat,Sports & Outdoors,2,176.62,6/17/2024,Africa,Paypal,353.24,2024,6,2,Monday,FALSE,533,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Recreation & Sports
CUST_71614,Bicycle,Sports & Outdoors,1,386.25,12/28/2024,Unknown,Debit Card,386.25,2024,12,4,Saturday,TRUE,727,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Winter,Recreation & Sports
CUST_71617,Energy Drink,Food & Beverages,2,12.39,1/14/2024,Middle East,Debit Card,24.78,2024,1,1,Sunday,TRUE,378,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Winter,Lifestyle & Food
CUST_71639,Car Accessories,Automotive,1,502.67,12/31/2023,Middle East,Digital Wallet,502.67,2023,12,4,Sunday,TRUE,364,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Winter,Technology & Auto
CUST_7164,Sweater,Clothing,6,110.61,7/8/2024,Latin America,Paypal,663.66,2024,7,3,Monday,FALSE,554,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,High Value,New Customer,Summer,Fashion & Beauty
CUST_71642,Face Mask,Health & Beauty,4,16.99,5/10/2024,Latin America,Debit Card,67.96,2024,5,2,Friday,FALSE,495,1,FALSE,FALSE,FALSE,Budget,Medium Order,Low Value,New Customer,Spring,Fashion & Beauty
CUST_71655,Magazine,Books,2,65.52,12/14/2024,Latin America,Debit Card,131.04,2024,12,4,Saturday,TRUE,713,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Winter,Lifestyle & Food
CUST_71658,Tire,Automotive,6,80.25,7/3/2025,Africa,Bank Transfer,481.5,2025,7,3,Thursday,FALSE,914,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Summer,Technology & Auto
CUST_7166,Self-Help Book,Books,1,33.7,9/4/2025,Asia Pacific,Debit Card,33.7,2025,9,3,Thursday,FALSE,977,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Fall,Lifestyle & Food
CUST_71688,Shampoo,Health & Beauty,6,42.4,12/15/2024,North America,Digital Wallet,254.4,2024,12,4,Sunday,TRUE,714,1,TRUE,FALSE,TRUE,Budget,Medium Order,Medium Value,New Customer,Winter,Fashion & Beauty
CUST_71699,Car Charger,Automotive,1,567.17,3/27/2025,Middle East,Bank Transfer,567.17,2025,3,1,Thursday,FALSE,816,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Spring,Technology & Auto
CUST_7170,Jacket,Clothing,1,280.84,11/17/2024,Latin America,Cash,280.84,2024,11,4,Sunday,TRUE,686,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Fall,Fashion & Beauty
CUST_71712,Stapler,Office Supplies,5,37.06,9/8/2025,Middle East,Cash,185.3,2025,9,3,Monday,FALSE,981,1,FALSE,FALSE,FALSE,Budget,Medium Order,Medium Value,New Customer,Fall,Home & Office
CUST_71729,Makeup Kit,Health & Beauty,3,79.83,7/15/2024,Middle East,Cash,239.49,2024,7,3,Monday,FALSE,561,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_71729,Jacket,Clothing,3,15.16,6/23/2025,Middle East,Cash,45.48,2025,6,2,Monday,FALSE,904,2,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,Regular Customer,Summer,Fashion & Beauty
CUST_71733,Board Game,Toys & Games,2,13.3,5/16/2024,Africa,Credit Card,26.6,2024,5,2,Thursday,FALSE,501,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Spring,Recreation & Sports
CUST_71736,Self-Help Book,Books,2,72.58,11/3/2024,Latin America,Digital Wallet,145.16,2024,11,4,Sunday,TRUE,672,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Lifestyle & Food
CUST_71742,Jeans,Clothing,1,191.39,10/7/2024,Middle East,Debit Card,191.39,2024,10,4,Monday,FALSE,645,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Fall,Fashion & Beauty
CUST_71748,Hat,Clothing,6,51.83,8/17/2024,North America,Digital Wallet,310.98,2024,8,3,Saturday,TRUE,594,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_71756,Notebook,Office Supplies,1,96.11,12/16/2023,Middle East,Debit Card,96.11,2023,12,4,Saturday,TRUE,349,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Winter,Home & Office
CUST_71769,Self-Help Book,Books,1,12.88,1/11/2024,Middle East,Debit Card,12.88,2024,1,1,Thursday,FALSE,375,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Winter,Lifestyle & Food
CUST_7179,Table,Home & Garden,1,91.61,8/13/2024,North America,Cash,91.61,2024,8,3,Tuesday,FALSE,590,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Summer,Home & Office
CUST_71795,Chocolate,Food & Beverages,2,46.65,11/22/2023,Asia Pacific,Digital Wallet,93.3,2023,11,4,Wednesday,FALSE,325,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Fall,Lifestyle & Food
CUST_71797,Action Figure,Toys & Games,1,156.52,6/3/2025,Latin America,Bank Transfer,156.52,2025,6,2,Tuesday,FALSE,884,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Summer,Recreation & Sports
CUST_71798,Cookbook,Books,1,32.38,4/21/2025,North America,Debit Card,32.38,2025,4,2,Monday,FALSE,841,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Spring,Lifestyle & Food
CUST_71800,Gym Equipment,Sports & Outdoors,2,297.25,9/20/2024,Europe,Paypal,594.5,2024,9,3,Friday,FALSE,628,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Fall,Recreation & Sports
CUST_71804,Biography,Books,3,74.05,9/19/2024,North America,Paypal,222.15,2024,9,3,Thursday,FALSE,627,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Lifestyle & Food
CUST_71809,Fiction Novel,Books,2,69.51,8/12/2024,Europe,Digital Wallet,139.02,2024,8,3,Monday,FALSE,589,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Lifestyle & Food
CUST_71837,Dress,Clothing,3,100.28,9/9/2024,Europe,Digital Wallet,300.84,2024,9,3,Monday,FALSE,617,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Fashion & Beauty
CUST_71841,Gym Equipment,Sports & Outdoors,2,119.15,3/27/2024,Middle East,Debit Card,238.3,2024,3,1,Wednesday,FALSE,451,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Recreation & Sports
CUST_71848,Snacks,Food & Beverages,3,29.41,10/23/2024,Middle East,Credit Card,88.23,2024,10,4,Wednesday,FALSE,661,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Fall,Lifestyle & Food
CUST_71851,Tennis Racket,Sports & Outdoors,2,206.61,4/9/2025,Africa,Paypal,413.22,2025,4,2,Wednesday,FALSE,829,1,FALSE,FALSE,FALSE,Premium,Small Order,Medium Value,New Customer,Spring,Recreation & Sports
CUST_71855,T-Shirt,Clothing,1,200.86,7/14/2024,North America,Credit Card,200.86,2024,7,3,Sunday,TRUE,560,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_71855,Hair Dryer,Health & Beauty,1,75.61,10/11/2024,Asia Pacific,Cash,75.61,2024,10,4,Friday,FALSE,649,2,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,Regular Customer,Fall,Fashion & Beauty
CUST_71861,Bedding,Home & Garden,2,109.03,9/30/2024,Latin America,Debit Card,218.06,2024,9,3,Monday,FALSE,638,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Home & Office
CUST_71879,Tv,Electronics,1,982.72,3/26/2025,North America,Cash,982.72,2025,3,1,Wednesday,FALSE,815,1,FALSE,TRUE,FALSE,Luxury,Single Item,High Value,New Customer,Spring,Technology & Auto
CUST_71889,Sofa,Home & Garden,1,485.4,7/17/2024,Asia Pacific,Paypal,485.4,2024,7,3,Wednesday,FALSE,563,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Summer,Home & Office
CUST_71893,Action Figure,Toys & Games,2,21.1,2/26/2024,Africa,Credit Card,42.2,2024,2,1,Monday,FALSE,421,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Winter,Recreation & Sports
CUST_71910,Chocolate,Food & Beverages,2,26.86,8/15/2024,Middle East,Digital Wallet,53.72,2024,8,3,Thursday,FALSE,592,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Summer,Lifestyle & Food
CUST_71912,Calculator,Office Supplies,2,65.4,4/11/2025,Africa,Paypal,130.8,2025,4,2,Friday,FALSE,831,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Home & Office
CUST_71915,Chocolate,Food & Beverages,1,6.88,5/25/2025,Africa,Credit Card,6.88,2025,5,2,Sunday,TRUE,875,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Spring,Lifestyle & Food
CUST_7192,Tire,Automotive,1,917.74,12/26/2024,North America,Debit Card,917.74,2024,12,4,Thursday,FALSE,725,1,FALSE,TRUE,FALSE,Luxury,Single Item,High Value,New Customer,Winter,Technology & Auto
CUST_71920,Makeup Kit,Health & Beauty,1,48.75,2/25/2025,Middle East,Credit Card,48.75,2025,2,1,Tuesday,FALSE,786,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Winter,Fashion & Beauty
CUST_71937,Tire,Automotive,2,360.45,3/21/2025,Asia Pacific,Credit Card,720.9,2025,3,1,Friday,FALSE,810,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Spring,Technology & Auto
CUST_71968,Jeans,Clothing,3,205.42,11/24/2024,Latin America,Cash,616.26,2024,11,4,Sunday,TRUE,693,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Fall,Fashion & Beauty
CUST_71972,Gps Device,Automotive,4,36.42,11/15/2023,North America,Bank Transfer,145.68,2023,11,4,Wednesday,FALSE,318,1,FALSE,FALSE,FALSE,Budget,Medium Order,Medium Value,New Customer,Fall,Technology & Auto
CUST_71972,Snacks,Food & Beverages,4,27.09,8/1/2025,Middle East,Bank Transfer,108.36,2025,8,3,Friday,FALSE,943,2,FALSE,FALSE,FALSE,Budget,Medium Order,Medium Value,Regular Customer,Summer,Lifestyle & Food
CUST_71991,Tv,Electronics,2,751.53,3/14/2025,Europe,Cash,1503.06,2025,3,1,Friday,FALSE,803,1,FALSE,FALSE,FALSE,Luxury,Small Order,Very High Value,New Customer,Spring,Technology & Auto
CUST_71993,Face Mask,Health & Beauty,1,23.59,2/18/2025,Europe,Paypal,23.59,2025,2,1,Tuesday,FALSE,779,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Winter,Fashion & Beauty
CUST_71995,Fiction Novel,Books,1,66.54,1/27/2025,Asia Pacific,Credit Card,66.54,2025,1,1,Monday,FALSE,757,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Winter,Lifestyle & Food
CUST_72001,Board Game,Toys & Games,3,14.77,7/14/2025,Middle East,Debit Card,44.31,2025,7,3,Monday,FALSE,925,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Summer,Recreation & Sports
CUST_72002,Lamp,Home & Garden,4,636.33,10/30/2024,Middle East,Credit Card,2545.32,2024,10,4,Wednesday,FALSE,668,1,FALSE,FALSE,FALSE,Luxury,Medium Order,Very High Value,New Customer,Fall,Home & Office
CUST_72010,Jeans,Clothing,2,193.16,2/15/2024,Europe,Cash,386.32,2024,2,1,Thursday,FALSE,410,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Winter,Fashion & Beauty
CUST_72010,Dress,Clothing,1,94.69,9/8/2025,Europe,Digital Wallet,94.69,2025,9,3,Monday,FALSE,981,2,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,Regular Customer,Fall,Fashion & Beauty
CUST_72011,Notebook,Office Supplies,2,40.66,4/28/2024,Africa,Paypal,81.32,2024,4,2,Sunday,TRUE,483,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Spring,Home & Office
CUST_72019,Jacket,Clothing,3,287.22,8/21/2025,Middle East,Credit Card,861.66,2025,8,3,Thursday,FALSE,963,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Summer,Fashion & Beauty
CUST_72028,Yoga Mat,Sports & Outdoors,3,384.92,10/25/2024,Middle East,Cash,1154.76,2024,10,4,Friday,FALSE,663,1,FALSE,FALSE,FALSE,Premium,Small Order,Very High Value,New Customer,Fall,Recreation & Sports
CUST_72037,Calculator,Office Supplies,1,50.77,8/14/2025,Europe,Cash,50.77,2025,8,3,Thursday,FALSE,956,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Summer,Home & Office
CUST_72040,Lamp,Home & Garden,1,229.03,12/22/2023,Middle East,Debit Card,229.03,2023,12,4,Friday,FALSE,355,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Winter,Home & Office
CUST_72057,Toy Car,Toys & Games,2,144.25,9/27/2025,Latin America,Cash,288.5,2025,9,3,Saturday,TRUE,1000,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Recreation & Sports
CUST_72058,Organic Food,Food & Beverages,1,13.28,3/28/2025,Africa,Credit Card,13.28,2025,3,1,Friday,FALSE,817,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Spring,Lifestyle & Food
CUST_72072,Fiction Novel,Books,2,75.9,10/15/2025,Europe,Debit Card,151.8,2025,10,4,Wednesday,FALSE,1018,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Lifestyle & Food
CUST_72092,T-Shirt,Clothing,2,295.74,9/9/2024,North America,Bank Transfer,591.48,2024,9,3,Monday,FALSE,617,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Fall,Fashion & Beauty
CUST_72121,Sweater,Clothing,5,131.17,4/6/2025,Latin America,Bank Transfer,655.85,2025,4,2,Sunday,TRUE,826,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,High Value,New Customer,Spring,Fashion & Beauty
CUST_72127,Lamp,Home & Garden,1,356.98,7/18/2025,Middle East,Debit Card,356.98,2025,7,3,Friday,FALSE,929,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Summer,Home & Office
CUST_72140,Smart Watch,Electronics,1,175.6,6/13/2024,Asia Pacific,Digital Wallet,175.6,2024,6,2,Thursday,FALSE,529,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Summer,Technology & Auto
CUST_72176,Organic Food,Food & Beverages,3,49.51,9/8/2025,Latin America,Paypal,148.53,2025,9,3,Monday,FALSE,981,1,FALSE,FALSE,FALSE,Budget,Small Order,Medium Value,New Customer,Fall,Lifestyle & Food
CUST_72186,Jeans,Clothing,2,91.35,10/26/2023,Asia Pacific,Cash,182.7,2023,10,4,Thursday,FALSE,298,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Fashion & Beauty
